City;Latitude;Longitude;Country
Aridaia;40.97306;22.05639;GR
Argos Orestiko;40.45354;21.25889;GR
Alexandroupoli;40.84995;25.87644;GR
Alexandreia;40.62667;22.44417;GR
Agios Pavlos;40.64075;22.96039;GR
Triandria;40.615;22.9762;GR
Corfu;39.62441;19.92016;GR
Vrilissia;38.03381;23.82962;GR
Faliraki;36.33981;28.19942;GR
Ymittos;37.95342;23.74897;GR
Gerakas;38.02277;23.8576;GR
Ilioupoli;37.93149;23.76779;GR
Korydallos;37.98468;23.64711;GR
Zografos;37.97574;23.76911;GR
Pefki;38.06019;23.79264;GR
Agioi Anargyroi;38.03013;23.72379;GR
Agios Ioannis Rentis;37.96491;23.66511;GR
Drapetsona;37.94988;23.62309;GR
Neo Psychiko;38.00624;23.78373;GR
Nea Ionia;39.37904;22.92752;GR
Zefyri;38.06647;23.71701;GR
Thrakomakedones;38.12964;23.75751;GR
Nea Penteli;38.06059;23.85926;GR
Nea Chalkidona;38.0271;23.73051;GR
Neapoli;40.6532;22.94156;GR
Zvecka;44.64025;20.16432;RS
Zrenjanin;45.38361;20.38194;RS
Zemun;44.8458;20.40116;RS
Zajecar;43.90358;22.26405;RS
Zabalj;45.37222;20.06389;RS
Vrsac;45.11667;21.30361;RS
Vrnjacka Banja;43.62725;20.89634;RS
Vranje;42.55139;21.90028;RS
Vladimirovac;45.03122;20.86566;RS
Umka;44.67806;20.30472;RS
Trstenik;43.61694;21.0025;RS
Titel;45.20611;20.29444;RS
Surcin;44.79306;20.28028;RS
Stara Pazova;44.985;20.16083;RS
Srpska Crnja;45.72538;20.69008;RS
Sremcica;44.67653;20.39232;RS
Smederevska Palanka;44.36548;20.95885;RS
Smederevo;44.66436;20.92763;RS
Senta;45.9275;20.07722;RS
Ripanj;44.63864;20.52136;RS
Prokuplje;43.23417;21.58806;RS
Pozarevac;44.62133;21.18782;RS
Pirot;43.15306;22.58611;RS
Paracin;43.86083;21.40778;RS
Pancevo;44.87177;20.64167;RS
Padina;45.11988;20.7286;RS
Obrenovac;44.65486;20.20017;RS
Novo Milosevo;45.71916;20.30364;RS
Novi Pazar;43.13667;20.51222;RS
Novi Knezevac;46.05;20.1;RS
Nova Pazova;44.94366;20.21931;RS
Nis;43.32472;21.90333;RS
Negotin;44.22639;22.53083;RS
Mol;45.76457;20.13286;RS
Mokrin;45.93362;20.41215;RS
Melenci;45.5168;20.31961;RS
Majdanpek;44.42771;21.94596;RS
Leskovac;42.99806;21.94611;RS
Lazarevac;44.38534;20.2557;RS
Lapovo;44.18424;21.09727;RS
Krusevac;43.58;21.33389;RS
Kraljevo;43.72583;20.68944;RS
Kragujevac;44.01667;20.91667;RS
Kovin;44.7475;20.97611;RS
Kovilj;45.23422;20.02327;RS
Kovacica;45.11167;20.62139;RS
Kikinda;45.82972;20.46528;RS
Kanjiza;46.06667;20.05;RS
Jagodina;43.97713;21.26121;RS
Ingija;45.04816;20.08165;RS
Gornji Milanovac;44.02603;20.46152;RS
Ecka;45.32328;20.44294;RS
Dobanovci;44.82631;20.22487;RS
Debeljaca;45.0707;20.60153;RS
Curug;45.47221;20.06861;RS
Cuprija;43.9275;21.37;RS
Crepaja;45.00984;20.63702;RS
Coka;45.9425;20.14333;RS
Cacak;43.89139;20.34972;RS
Bor;44.07488;22.09591;RS
Beska;45.13092;20.06698;RS
Belgrade;44.80401;20.46513;RS
Bela Crkva;44.8975;21.41722;RS
Becej;45.61632;20.03331;RS
Baric;44.6507;20.25941;RS
Banatski Karlovac;45.04987;21.018;RS
Backo Petrovo Selo;45.70681;20.07928;RS
Backo Gradiste;45.53271;20.03082;RS
Arilje;43.75306;20.09556;RS
Arangelovac;44.30694;20.56;RS
Vrbas;45.57139;19.64083;RS
Veternik;45.25446;19.7588;RS
Valjevo;44.27513;19.89821;RS
Uzice;43.85861;19.84878;RS
Subotica;46.1;19.66667;RS
Stanisic;45.93895;19.16709;RS
Sremski Karlovci;45.20285;19.93373;RS
Sremska Mitrovica;44.97639;19.61222;RS
Sonta;45.59427;19.09719;RS
Sombor;45.77417;19.11222;RS
Sabac;44.74667;19.69;RS
Ruma;45.00806;19.82222;RS
Prigrevica;45.67636;19.08809;RS
Petrovaradin;45.24667;19.87944;RS
Novi Sad;45.25167;19.83694;RS
Celarevo;45.26999;19.52484;RS
Bogatic;44.8375;19.48056;RS
Bajina Basta;43.97083;19.5675;RS
Badovinci;44.78534;19.37146;RS
Backi Petrovac;45.36056;19.59167;RS
Backa Topola;45.81516;19.6318;RS
Backa Palanka;45.24966;19.39664;RS
Apatin;45.6726;18.978;RS
Knjazevac;43.56634;22.25701;RS
Zvecan;42.9075;20.84028;XK
Zubin Potok;42.91444;20.68972;XK
Vushtrri;42.82306;20.9675;XK
Vitina;42.32139;21.35833;XK
Ferizaj;42.37056;21.15528;XK
Suva Reka;42.35861;20.825;XK
Strpce;42.23944;21.02722;XK
Shtime;42.43306;21.03972;XK
Srbica;42.74667;20.78861;XK
Prizren;42.21389;20.73972;XK
Pristina;42.67272;21.16688;XK
Podujeva;42.91056;21.19306;XK
Pec;42.65913;20.28828;XK
Orahovac;42.39944;20.65472;XK
Obiliq;42.68694;21.07028;XK
Novo Brdo;42.6159;21.43405;XK
Mamusa;42.33083;20.72694;XK
Llazice;42.55528;20.76333;XK
Lipljan;42.52167;21.12583;XK
Leposaviq;43.10389;20.80278;XK
Mitrovice;42.88333;20.86667;XK
Kamenica;42.57806;21.58028;XK
Kosovo Polje;42.66394;21.09611;XK
Klina;42.62167;20.57778;XK
Kacanik;42.23194;21.25944;XK
Istok;42.78083;20.4875;XK
Isniq;42.5575;20.30278;XK
Strellc i Eperm;42.57843;20.29398;XK
Gjilan;42.46045;21.46986;XK
Glogovac;42.62833;20.89389;XK
Dragash;42.0265;20.65333;XK
Hani i Elezit;42.15;21.29667;XK
Decan;42.54018;20.28793;XK
Gjakove;42.38028;20.43083;XK
Zwoenitz;50.63027;12.80999;DE
Zwingenberg;49.72389;8.61084;DE
Zwiesel;49.01693;13.23765;DE
Zwickau;50.72724;12.48839;DE
Zwenkau;51.21872;12.33008;DE
Zweibruecken;49.24686;7.36977;DE
Zusmarshausen;48.40014;10.59917;DE
Zuelpich;50.69447;6.65414;DE
Zschorlau;50.56667;12.65;DE
Zschopau;50.74818;13.07691;DE
Zossen;52.216;13.44909;DE
Zorneding;48.08433;11.82446;DE
Zittau;50.89772;14.80764;DE
Zirndorf;49.4424;10.95414;DE
Zimmern ob Rottweil;48.1666;8.59436;DE
Zierenberg;51.36948;9.30164;DE
Zeven;53.29657;9.27685;DE
Zeuthen;52.34803;13.62174;DE
Zeulenroda;50.65278;11.98377;DE
Zetel;53.41667;7.98333;DE
Zerbst;51.9662;12.08517;DE
Zellingen;49.89737;9.81746;DE
Zell im Wiesental;47.70555;7.85248;DE
Zella-Mehlis;50.65642;10.66046;DE
Zell;48.69235;8.06301;DE
Zeitz;51.04962;12.1369;DE
Zeitlarn;49.07848;12.11174;DE
Zeithain;51.33356;13.33809;DE
Zeil;50.00986;10.5947;DE
Zehlendorf Bezirk;52.43333;13.25;DE
Zehdenick;52.97852;13.33165;DE
Zapfendorf;50.01783;10.93243;DE
Xanten;51.65877;6.45297;DE
Wutoeschingen;47.66019;8.36755;DE
Wustermark;52.55;12.95;DE
Wusterhausen;52.8912;12.46021;DE
Wustenrot;49.08083;9.46056;DE
Wurzen;51.3707;12.73939;DE
Wuerzburg;49.79391;9.95121;DE
Wuerselen;50.81809;6.1347;DE
Wuppertal;51.25627;7.14816;DE
Wunstorf;52.42377;9.43585;DE
Wunsiedel;50.03923;12.00342;DE
Bad Wuennenberg;51.52002;8.69934;DE
Wuelfrath;51.28195;7.03821;DE
Wriezen;52.72091;14.13425;DE
Woerth am Rhein;49.04888;8.25959;DE
Worrstadt;49.84861;8.12417;DE
Worpswede;53.21667;8.93333;DE
Worms;49.63278;8.35916;DE
Worbis;51.41997;10.3633;DE
Woltersdorf;52.45554;13.74986;DE
Wolnzach;48.6038;11.62568;DE
Wolmirstedt;52.24856;11.62945;DE
Wolgast;54.05275;13.77201;DE
Wolfschlugen;48.65;9.28333;DE
Wolfsburg;52.42452;10.7815;DE
Wolfratshausen;47.91289;11.42166;DE
Wolfhagen;51.32611;9.17015;DE
Wolfersheim;50.4;8.81667;DE
Wolfenbuettel;52.16442;10.54095;DE
Wolfen;51.66122;12.26873;DE
Wolfach;48.29319;8.2158;DE
Witzenhausen;51.34103;9.8554;DE
Wittstock;53.16118;12.48287;DE
Wittmund;53.57674;7.77839;DE
Wittlich;49.98596;6.89308;DE
Wittingen;52.72694;10.73613;DE
Wittichenau;51.38496;14.24403;DE
Wittenburg;53.50599;11.08049;DE
Wittenberge;53.00543;11.75032;DE
Wittenau;52.59319;13.32127;DE
Witten;51.44362;7.35258;DE
Wissen;50.77915;7.73466;DE
Wismar;53.89314;11.45286;DE
Wirges;50.47195;7.79844;DE
Wipperfuerth;51.1161;7.39865;DE
Winterlingen;48.18333;9.11667;DE
Winterhude;53.6;10;DE
Winterberg;51.19248;8.53468;DE
Winterbach;48.79918;9.47914;DE
Winsen;53.35753;10.21282;DE
Winsen;52.68301;9.91362;DE
Winnenden;48.87563;9.39819;DE
Windsbach;49.24786;10.82651;DE
Windischeschenbach;49.80108;12.1571;DE
Wilthen;51.09745;14.3929;DE
Wilsdruff;51.05199;13.53657;DE
Wilnsdorf;50.81667;8.1;DE
Wilmersdorf Bezirk;52.48333;13.31667;DE
Willstaett;48.54071;7.89314;DE
Willingshausen;50.85;9.2;DE
Willingen;51.29418;8.6091;DE
Willich;51.26371;6.54734;DE
Willebadessen;51.62564;9.03694;DE
Wilkau-Hasslau;50.67504;12.51482;DE
Wilhermsdorf;49.48308;10.71555;DE
Wilhelmstadt;52.52462;13.17707;DE
Wilhelmsruh;52.5871;13.36855;DE
Wilhelmshaven;53.52998;8.11253;DE
Wildeshausen;52.89446;8.43375;DE
Wildberg;48.62336;8.74518;DE
Bad Wildbad;48.75071;8.5504;DE
Wietze;52.65;9.83333;DE
Wietmarschen;52.51806;7.13408;DE
Wiesmoor;53.41667;7.73333;DE
Wiesloch;49.29504;8.69846;DE
Wiesenburg;52.11456;12.45534;DE
Wiesbaden;50.08258;8.24932;DE
Wiernsheim;48.88333;8.85;DE
Wiehl;50.9495;7.55062;DE
Wiefelstede;53.25;8.11667;DE
Wickede;51.4964;7.86587;DE
Wetzlar;50.56109;8.50495;DE
Wetzendorf;49.47056;11.04148;DE
Wettringen;52.20939;7.31895;DE
Wetter (Ruhr);51.38747;7.39277;DE
Wetter;50.90254;8.72366;DE
Westhausen;48.88333;10.18333;DE
Westerstede;53.25682;7.92737;DE
Westerronfeld;54.28333;9.65;DE
Westerland;54.9079;8.30326;DE
Westerkappeln;52.31667;7.88333;DE
Westerburg;50.55938;7.97482;DE
Westend;52.51708;13.27636;DE
Wessling;48.07452;11.2482;DE
Wesseling;50.82709;6.9747;DE
Wesel;51.6669;6.62037;DE
Wertingen;48.56314;10.68149;DE
Werther;52.07771;8.41793;DE
Wertheim;49.759;9.50852;DE
Wernigerode;51.83652;10.78216;DE
Werneuchen;52.63275;13.73437;DE
Werneck;49.98201;10.09884;DE
Werne;51.66446;7.63421;DE
Wernberg-Koblitz;49.53931;12.1613;DE
Wernau;48.69306;9.41533;DE
Wermsdorf;51.28333;12.95;DE
Wermelskirchen;51.1397;7.21583;DE
Werlte;52.85;7.68333;DE
Werl;51.55493;7.91403;DE
Werdohl;51.26011;7.76608;DE
Werder;52.37874;12.934;DE
Werdau;50.73604;12.37534;DE
Wenzenbach;49.07561;12.19954;DE
Wentorf bei Hamburg;53.5;10.25;DE
Wennigsen;52.27404;9.57287;DE
Wendlingen am Neckar;48.67124;9.37632;DE
Wenden;50.96667;7.86667;DE
Wendelstein;49.3523;11.15069;DE
Wendeburg;52.32957;10.39255;DE
Wemding;48.87461;10.72452;DE
Welzheim;48.87675;9.63434;DE
Welver;51.61667;7.96667;DE
Wellingsbuettel;53.64104;10.0798;DE
Weitramsdorf;50.256;10.87989;DE
Weitnau;47.64171;10.12732;DE
Weiterstadt;49.9039;8.58874;DE
Weisswasser;51.50403;14.64017;DE
Weissenthurm;50.41719;7.45072;DE
Weissenhorn;48.30501;10.16047;DE
Weissenfels;51.20148;11.96843;DE
Weissenburg in Bayern;49.03095;10.97221;DE
Weissach;48.84687;8.92828;DE
Weiskirchen;49.55;6.81667;DE
Weisendorf;49.62283;10.82531;DE
Weinstadt-Endersbach;48.81311;9.36387;DE
Weinsberg;49.15127;9.28762;DE
Weinheim;49.54887;8.66697;DE
Weingarten;49.05457;8.52678;DE
Weingarten;47.81009;9.63863;DE
Weinbohla;51.16667;13.56667;DE
Weimar;50.9803;11.32903;DE
Weilmuenster;50.43143;8.37673;DE
Weil im Schonbuch;48.6227;9.06355;DE
Weilheim an der Teck;48.61572;9.53751;DE
Weilheim;47.84147;11.15484;DE
Weilerswist;50.75292;6.84585;DE
Weil der Stadt;48.74953;8.87176;DE
Weilburg;50.48438;8.26249;DE
Weil am Rhein;47.59331;7.62082;DE
Weikersheim;49.47866;9.89977;DE
Weiden;49.67682;12.15613;DE
Weida;50.77449;12.06028;DE
Weissensee;52.55632;13.46649;DE
Wehrheim;50.3;8.56667;DE
Wehr;47.62983;7.90423;DE
Wegscheid;48.60136;13.78733;DE
Wegberg;51.14221;6.28436;DE
Weeze;51.62678;6.19792;DE
Weener;53.16332;7.35052;DE
Wedel;53.58374;9.69835;DE
Wedding Bezirk;52.54734;13.35594;DE
Wathlingen;52.5369;10.15069;DE
Wassertrudingen;49.04328;10.59906;DE
Wasserburg am Inn;48.0525;12.22341;DE
Wassenberg;51.10009;6.15484;DE
Warstein;51.44488;8.34851;DE
Warnemuende;54.1767;12.08402;DE
Warendorf;51.95109;7.98756;DE
Waren;53.5204;12.67985;DE
Wardenburg;53.06667;8.2;DE
Warburg;51.49011;9.14641;DE
Wanzleben;52.06087;11.4408;DE
Wannweil;48.51667;9.15;DE
Wannsee;52.41915;13.15531;DE
Wangen;47.6895;9.83247;DE
Wandlitz;52.74196;13.45799;DE
Waltrop;51.62125;7.40238;DE
Waltershausen;50.89827;10.55791;DE
Waltenhofen;47.67319;10.30703;DE
Walsrode;52.86147;9.5926;DE
Wallersdorf;48.73767;12.74744;DE
Wallerfangen;49.32749;6.71102;DE
Wallenhorst;52.35;8.01667;DE
Walldurn;49.58358;9.36642;DE
Walldorf;49.30637;8.64236;DE
Waldstetten;48.76615;9.82135;DE
Waldshut-Tiengen;47.62323;8.21717;DE
Waldsee;49.39528;8.44028;DE
Waldsassen;50.00167;12.30434;DE
Waldmunchen;49.37804;12.70905;DE
Waldmohr;49.38333;7.33333;DE
Wald-Michelbach;49.57;8.83167;DE
Waldkraiburg;48.20854;12.39893;DE
Waldkirchen;48.7327;13.60082;DE
Waldkirch;48.09585;7.96371;DE
Waldkappel;51.14462;9.87695;DE
Waldheim;51.07282;13.02004;DE
Waldfischbach-Burgalben;49.28333;7.66667;DE
Waldfeucht;51.0661;5.98815;DE
Waldenbuch;48.6383;9.13256;DE
Waldeck;51.20618;9.06286;DE
Waldbuttelbrunn;49.78833;9.84667;DE
Waldbroel;50.87576;7.61688;DE
Waibstadt;49.29505;8.91771;DE
Waiblingen;48.83241;9.31641;DE
Wahn-Heide;50.85891;7.10662;DE
Wahlstedt;53.95161;10.20626;DE
Waging am See;47.93414;12.73392;DE
Waghausel;49.24991;8.51257;DE
Wagenfeld;52.55;8.58333;DE
Wadgassen;49.26667;6.78333;DE
Wadersloh;51.73333;8.25;DE
Wadern;49.54122;6.88774;DE
Waechtersbach;50.25511;9.29564;DE
Wachtendonk;51.40916;6.33894;DE
Wachtberg;50.63333;7.1;DE
Wabern;51.1;9.35;DE
Waakirchen;47.7725;11.67315;DE
Vreden;52.03792;6.828;DE
Volkmarsen;51.40895;9.11814;DE
Voelklingen;49.25162;6.85873;DE
Volkach;49.86352;10.22813;DE
Vohringen;48.27839;10.08236;DE
Vohl;51.20565;8.9451;DE
Vohenstrauss;49.62383;12.33808;DE
Vohburg an der Donau;48.76977;11.61845;DE
Voerde;51.59703;6.6863;DE
Vlotho;52.1653;8.85996;DE
Visselhoevede;52.98546;9.58265;DE
Visbek;52.83333;8.31667;DE
Vilshofen;48.62695;13.19222;DE
Vilseck;49.6148;11.80261;DE
Vilsbiburg;48.45296;12.35604;DE
Villmar;50.39287;8.1931;DE
Villingen-Schwenningen;48.06226;8.49358;DE
Viersen;51.25435;6.39441;DE
Viernheim;49.54033;8.5782;DE
Vienenburg;51.95242;10.56374;DE
Viechtach;49.08001;12.88566;DE
Vettweiss;50.73333;6.6;DE
Vetschau;51.78638;14.07941;DE
Versmold;52.04009;8.15272;DE
Verl;51.88333;8.51667;DE
Verden;52.92343;9.23491;DE
Velten;52.69149;13.17533;DE
Velen;51.89447;6.98807;DE
Velden;48.36632;12.25596;DE
Velburg;49.23212;11.6716;DE
Velbert;51.33537;7.04348;DE
Veitshochheim;49.83278;9.88167;DE
Veitsbronn;49.51239;10.88797;DE
Vegesack;53.16667;8.61667;DE
Vechta;52.72632;8.28598;DE
Vechelde;52.26038;10.36491;DE
Vaterstetten;48.10537;11.76825;DE
Varel;53.39693;8.13621;DE
Vallendar;50.39586;7.62427;DE
Vaihingen an der Enz;48.93563;8.96045;DE
Uetersen;53.68769;9.66394;DE
Uslar;51.6569;9.63501;DE
Usingen;50.33554;8.53688;DE
Bad Urach;48.49107;9.40009;DE
Unterschleissheim;48.28038;11.57684;DE
Untermeitingen;48.16082;10.80694;DE
Unterhausen;48.4298;9.25504;DE
Unterhaching;48.06598;11.61564;DE
Untergruppenbach;49.0894;9.27516;DE
Untergriesbach;48.57434;13.66725;DE
Unterfoehring;48.19253;11.64293;DE
Unterkrozingen;47.91933;7.69045;DE
Unna;51.53795;7.68969;DE
Umkirch;48.03333;7.76667;DE
Ulm;48.39841;9.99155;DE
Uhingen;48.70475;9.5857;DE
Uffenheim;49.54415;10.23286;DE
Uetze;52.46511;10.20467;DE
Uelzen;52.96572;10.56111;DE
Uelsen;52.5;6.88333;DE
Uedem;51.6652;6.27371;DE
Ueckermuende;53.73795;14.04473;DE
Uberlingen;47.76977;9.17136;DE
Uberherrn;49.24187;6.6984;DE
UEbach-Palenberg;50.91775;6.12336;DE
Twistringen;52.79926;8.64163;DE
Tutzing;47.90938;11.2803;DE
Tuttlingen;47.98464;8.8177;DE
Turkheim;48.06401;10.64156;DE
Tuntenhausen;47.93509;12.01518;DE
Tuebingen;48.52266;9.05222;DE
Trostberg an der Alz;48.02802;12.55804;DE
Trossingen;48.07667;8.64409;DE
Troisdorf;50.80901;7.14968;DE
Trochtelfingen;48.30843;9.24491;DE
Trittau;53.61667;10.4;DE
Triftern;48.39468;13.00627;DE
Trier;49.75565;6.63935;DE
Triberg;48.13175;8.23317;DE
Treuenbrietzen;52.09754;12.87258;DE
Treuen;50.54247;12.30339;DE
Treuchtlingen;48.95473;10.90833;DE
Treptow Bezirk;52.48863;13.4586;DE
Trendelburg;51.57408;9.42095;DE
Treffurt;51.13691;10.23361;DE
Trebur;49.92639;8.40732;DE
Trebbin;52.21675;13.22496;DE
Travemuende;53.96304;10.8709;DE
Traunstein;47.86825;12.64335;DE
Traunreut;47.96269;12.59231;DE
Trappenkamp;54.03988;10.21496;DE
Traben-Trarbach;49.95076;7.11562;DE
Tostedt;53.28333;9.71667;DE
Tornesch;53.7;9.71667;DE
Torgelow;53.63415;14.01346;DE
Torgau;51.56016;12.99617;DE
Toenning;54.31879;8.94234;DE
Toenisvorst;51.32092;6.49412;DE
Toging am Inn;48.26018;12.5846;DE
Todtnau;47.82941;7.9438;DE
Titz;51.00619;6.42477;DE
Tittmoning;48.06164;12.7676;DE
Titisee-Neustadt;47.92104;8.19063;DE
Tirschenreuth;49.88263;12.33112;DE
Timmendorfer Strand;53.9953;10.77676;DE
Tiergarten Bezirk;52.51667;13.36667;DE
Tiefenbronn;48.82398;8.80129;DE
Thum;50.67081;12.95091;DE
Tholey;49.48374;7.03691;DE
Tharandt;50.98525;13.58035;DE
Thannhausen;48.28334;10.46917;DE
Thalmassing;49.08834;11.2215;DE
Thalheim;50.70077;12.84996;DE
Thale;51.74861;11.041;DE
Teutschenthal;51.45;11.8;DE
Teublitz;49.22289;12.08727;DE
Tettnang;47.66857;9.59132;DE
Teterow;53.77545;12.57487;DE
Teningen;48.12952;7.81205;DE
Templin;53.11865;13.5022;DE
Tempelhof Bezirk;52.46667;13.4;DE
Teltow;52.4031;13.26014;DE
Telgte;51.97995;7.78293;DE
Teisendorf;47.84921;12.81919;DE
Tegel;52.57601;13.29389;DE
Tecklenburg;52.21957;7.81357;DE
Taunusstein;50.14993;8.15206;DE
Taufkirchen;48.34987;12.13202;DE
Taufkirchen;48.0486;11.61701;DE
Taucha;51.38333;12.48333;DE
Tauberbischofsheim;49.62472;9.66278;DE
Tarp;54.66667;9.4;DE
Tangstedt;53.73333;10.08333;DE
Tangermuende;52.54463;11.97647;DE
Tangerhuette;52.4353;11.80724;DE
Tamm;48.91988;9.11556;DE
Tacherting;48.07825;12.57008;DE
Syke;52.91345;8.82209;DE
Sussen;48.67934;9.75534;DE
Suesel;54.08135;10.70172;DE
Sundern;51.3281;8.00369;DE
Sulzbach-Rosenberg;49.50126;11.74598;DE
Sulzbach an der Murr;49.00303;9.5003;DE
Sulzbach am Main;49.91149;9.15315;DE
Sulzbach;50.13396;8.52797;DE
Sulzbach;49.29882;7.05696;DE
Sulz am Neckar;48.36241;8.63309;DE
Sulingen;52.68373;8.80949;DE
Suhl;50.60911;10.69401;DE
Sudlohn;51.93333;6.86667;DE
Stuttgart;48.78232;9.17702;DE
Stuhr;53.03333;8.75;DE
Stuhlingen;47.7458;8.44813;DE
Strullendorf;49.84429;10.97208;DE
Strausberg;52.57859;13.88741;DE
Straubing;48.88126;12.57385;DE
Strasburg;53.5103;13.74513;DE
Stralsund;54.30911;13.0818;DE
Straelen;51.4419;6.26639;DE
Storkow;52.25662;13.93337;DE
Stolzenau;52.51667;9.06667;DE
Stolpen;51.04901;14.07943;DE
Stollberg;50.70999;12.78034;DE
Stolberg;50.77368;6.22595;DE
Stockstadt am Main;49.97005;9.07153;DE
Stockstadt am Rhein;49.80944;8.47278;DE
Stockheim;50.30639;11.28172;DE
Stoeckheim;52.21055;10.52216;DE
Stockelsdorf;53.8922;10.64713;DE
Stockach;47.85105;9.0091;DE
Steyerberg;52.57017;9.02423;DE
Stetten am Kalten Markt;48.12419;9.07775;DE
Stephanskirchen;47.85389;12.1856;DE
Stendal;52.6069;11.85867;DE
Stellingen;53.5922;9.9287;DE
Stelle;53.38416;10.11138;DE
Steinheim an der Murr;48.96821;9.27708;DE
Steinheim am Albuch;48.6909;10.06382;DE
Steinheim;51.87066;9.09136;DE
Steinhagen;52;8.4;DE
Steinfurt;52.15045;7.33664;DE
Steinfeld;52.58596;8.21417;DE
Steinenbronn;48.66667;9.11667;DE
Steinen;47.64446;7.73914;DE
Stein;49.41581;11.01599;DE
Steinbach-Hallenberg;50.69624;10.56541;DE
Steinbach am Taunus;50.16774;8.57278;DE
Steinau an der Strasse;50.31401;9.46335;DE
Steilshoop;53.61028;10.05917;DE
Steglitz Bezirk;52.45606;13.332;DE
Stegaurach;49.86543;10.84385;DE
Staufenberg;50.66197;8.73158;DE
Staufen;47.75686;8.21078;DE
Stassfurt;51.85186;11.58508;DE
Starnberg;48.00193;11.34416;DE
Stahnsdorf;52.38333;13.21667;DE
Bad Staffelstein;50.10199;11.00128;DE
Stadtroda;50.85684;11.72677;DE
Stadtoldendorf;51.88242;9.6265;DE
Stadtlohn;51.99399;6.91918;DE
Stadtilm;50.77596;11.08262;DE
Stadthagen;52.32333;9.20311;DE
Stadtbergen;48.36641;10.84636;DE
Stadtallendorf;50.82261;9.01294;DE
Stade;53.59337;9.47629;DE
Staaken;52.53661;13.15057;DE
Sprockhoevel;51.34669;7.24343;DE
Springe;52.20845;9.55416;DE
Spiesen-Elversberg;49.31667;7.13333;DE
Speyer;49.32083;8.43111;DE
Spenge;52.14021;8.48475;DE
Spelle;52.36667;7.46667;DE
Speichersdorf;49.87133;11.78123;DE
Spangenberg;51.11644;9.6627;DE
Spalt;49.17553;10.92453;DE
Spaichingen;48.07477;8.73508;DE
Sottrum;53.11667;9.23333;DE
Sontra;51.07171;9.93558;DE
Sonthofen;47.51821;10.28262;DE
Sontheim an der Brenz;48.55235;10.29097;DE
Sonsbeck;51.60741;6.37916;DE
Sonnefeld;50.21667;11.13333;DE
Sonneberg;50.3592;11.17463;DE
Sondershausen;51.36973;10.87011;DE
Soemmerda;51.15914;11.11524;DE
Soltau;52.98638;9.84338;DE
Solingen;51.17343;7.0845;DE
Sohlde;52.18898;10.23239;DE
Sohland;51.04089;14.41897;DE
Sogel;52.85;7.51667;DE
Soest;51.57558;8.10619;DE
Sittensen;53.27615;9.50429;DE
Sinzing;49;12.03333;DE
Sinzig;50.54384;7.24639;DE
Sinzheim;48.76667;8.16667;DE
Sinsheim;49.2529;8.87867;DE
Sinnersdorf;51.02445;6.81787;DE
Sinn;50.65;8.33333;DE
Singen;47.75935;8.8403;DE
Sindelfingen;48.7;9.01667;DE
Simmern;49.98198;7.52351;DE
Simmerath;50.6;6.3;DE
Simbach am Inn;48.26548;13.02309;DE
Sigmaringen;48.08829;9.23033;DE
Siemensstadt;52.54053;13.26294;DE
Siegsdorf;47.82278;12.64277;DE
Siegen;50.87481;8.02431;DE
Siegburg;50.80019;7.20769;DE
Langenhorn;53.66667;10.01667;DE
Seubersdorf;49.16212;11.62714;DE
Sersheim;48.96667;9.01667;DE
Senftenberg;51.52517;14.00164;DE
Sendenhorst;51.84303;7.82996;DE
Senden;51.85645;7.48327;DE
Senden;48.32441;10.04442;DE
Selters;50.51681;8.28953;DE
Selm;51.69689;7.46809;DE
Seligenstadt;50.0432;8.97394;DE
Selb;50.17058;12.13054;DE
Sehnde;52.31394;9.9682;DE
Seevetal;53.4;9.96667;DE
Seesen;51.89095;10.17847;DE
Seelze;52.39635;9.59727;DE
Seelow;52.53392;14.38128;DE
Seelbach;48.31055;7.94069;DE
Seefeld;48.03505;11.21395;DE
Sebnitz;50.9754;14.27579;DE
Schwieberdingen;48.87644;9.07439;DE
Schwetzingen;49.38217;8.5823;DE
Schwerte;51.44387;7.5675;DE
Schwerin;53.62937;11.41316;DE
Schwendi;48.17424;9.97541;DE
Schwelm;51.28635;7.29388;DE
Schweinfurt;50.04937;10.22175;DE
Schweich;49.82215;6.75256;DE
Schwedt (Oder);53.05963;14.28154;DE
Schwarzheide;51.47671;13.85559;DE
Schwarzenfeld;49.38774;12.13484;DE
Schwarzenbruck;49.35778;11.24333;DE
Schwarzenberg;50.53791;12.78522;DE
Schwarzenbek;53.50303;10.48055;DE
Schwarzenbach an der Saale;50.22279;11.93504;DE
Schwarmstedt;52.67794;9.61767;DE
Schwanewede;53.23333;8.6;DE
Schwandorf in Bayern;49.32534;12.1098;DE
Schwalmtal;51.21667;6.26667;DE
Schwalmstadt;50.93333;9.21667;DE
Schwalbach am Taunus;50.15;8.53333;DE
Schwalbach;49.3;6.81667;DE
Schwaikheim;48.87733;9.34958;DE
Schwaigern;49.14494;9.05525;DE
Schwaig;49.46955;11.20064;DE
Schwabmunchen;48.17928;10.75675;DE
Schwaebisch Hall;49.11127;9.73908;DE
Schwabisch Gmund;48.79947;9.79809;DE
Schwabhausen;48.40157;11.35729;DE
Schwabach;49.33047;11.02346;DE
Schwaan;53.94047;12.10715;DE
Schuettorf;52.32281;7.22176;DE
Schutterwald;48.45;7.88333;DE
Bad Schussenried;48.00468;9.65741;DE
Schulzendorf;52.35818;13.59842;DE
